,State_FIPS_code,State,Compound,Year,Corn,Soybeans,Wheat,Cotton,Vegetables_and_fruit,Rice,Orchards_and_grapes,Alfalfa,Pasture_and_hay,Other_crops
74,35,New Mexico,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,21.2,1523.2,2050.2000000000003,3.3,88.80697674418606,2.3,532.1691384950926
75,30,Montana,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,84.7,2050.2000000000003,4.3,88.80697674418606,2.3,532.1691384950926
76,54,West Virginia,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,18.2,2050.2000000000003,497.2,88.80697674418606,2.3,532.1691384950926
77,47,Tennessee,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,228.9,8.3,2050.2000000000003,3.9,88.80697674418606,2.3,532.1691384950926
78,10,Delaware,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,1583.4,2050.2000000000003,0.7,88.80697674418606,2.3,532.1691384950926
79,16,Idaho,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,1016.8,2050.2000000000003,90.9,88.80697674418606,2.3,532.1691384950926
80,18,Indiana,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,553.7,2050.2000000000003,56.3,88.80697674418606,7.8,532.1691384950926
81,34,New Jersey,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,299.9,2050.2000000000003,100.8,88.80697674418606,2.3,532.1691384950926
82,44,Rhode Island,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,238.2,2050.2000000000003,2.2,88.80697674418606,2.3,532.1691384950926
83,1,Alabama,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,270.4,101.2,2050.2000000000003,1062.1775265957447,88.80697674418606,2.3,532.1691384950926
84,36,New York,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,1999.0,2050.2000000000003,218.1,88.80697674418606,2.3,532.1691384950926
85,27,Minnesota,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,6250.4,2050.2000000000003,37.0,88.80697674418606,0.9,532.1691384950926
86,48,Texas,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,634.3,2832.8,2050.2000000000003,1062.1775265957447,88.80697674418606,2.3,532.1691384950926
87,39,Ohio,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,505.4,2050.2000000000003,133.2,88.80697674418606,2.3,532.1691384950926
88,25,Massachusetts,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,333.1,2050.2000000000003,4.6,88.80697674418606,2.3,532.1691384950926
89,6,California,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,10380.2,16587.5,2050.2000000000003,6034.9,88.80697674418606,0.1,532.1691384950926
90,24,Maryland,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,232.7,2050.2000000000003,631.3,88.80697674418606,2.3,532.1691384950926
91,45,South Carolina,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,117.8,98.0,2050.2000000000003,0.9,88.80697674418606,2.3,532.1691384950926
92,21,Kentucky,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,7.7,2050.2000000000003,26.8,88.80697674418606,2.3,532.1691384950926
93,53,Washington,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,2758.4,2050.2000000000003,1960.0,88.80697674418606,2.3,532.1691384950926
94,23,Maine,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,3216.8,2050.2000000000003,18.7,88.80697674418606,2.3,532.1691384950926
95,40,Oklahoma,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,35.0,1379.2555892547657,2050.2000000000003,1062.1775265957447,88.80697674418606,2.3,532.1691384950926
96,32,Nevada,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,61.2,2050.2000000000003,1.2,88.80697674418606,2.3,532.1691384950926
97,9,Connecticut,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,76.5,2050.2000000000003,3.0,88.80697674418606,2.3,532.1691384950926
98,19,Iowa,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,36.4,2050.2000000000003,2.2,88.80697674418606,2.3,532.1691384950926
99,13,Georgia,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,602.4,406.1,2050.2000000000003,0.3,88.80697674418606,2.3,532.1691384950926
100,17,Illinois,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,17.2,2050.2000000000003,52.6,88.80697674418606,2.3,532.1691384950926
101,49,Utah,IMIDACLOPRID,1996,,5417.250883392227,1438.0992156862746,2757.0168701442844,9.1,2050.2000000000003,104.1,88.80697674418606,2.3,532.1691384950926
102,10,Delaware,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,1630.4,2050.2000000000003,0.0,88.80697674418606,2.3,532.1691384950926
103,6,California,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,14385.4,18821.1,2050.2000000000003,43513.1,88.80697674418606,2.3,532.1691384950926
104,9,Connecticut,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,9.6,2050.2000000000003,3.9,88.80697674418606,0.1,532.1691384950926
105,26,Michigan,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,3067.6,2050.2000000000003,664.8,88.80697674418606,2.3,532.1691384950926
106,12,Florida,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,767.7,7397.0,2050.2000000000003,1181.1,88.80697674418606,1.7,532.1691384950926
107,19,Iowa,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,41.1,2050.2000000000003,6.6,88.80697674418606,2.3,532.1691384950926
108,34,New Jersey,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,159.8,2050.2000000000003,19.8,88.80697674418606,2.3,532.1691384950926
109,23,Maine,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,2377.1,2050.2000000000003,15.7,88.80697674418606,2.3,15.5
110,48,Texas,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,988.5,2654.5,2050.2000000000003,1062.1775265957447,88.80697674418606,2.3,7.3
111,5,Arkansas,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2353.5,1379.2555892547657,2050.2000000000003,0.2,88.80697674418606,2.3,532.1691384950926
112,30,Montana,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,125.4,2050.2000000000003,2.9,88.80697674418606,2.3,532.1691384950926
113,54,West Virginia,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,17.4,2050.2000000000003,69.0,88.80697674418606,2.3,58.4
114,44,Rhode Island,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,26.8,2050.2000000000003,0.3,88.80697674418606,0.0,532.1691384950926
115,31,Nebraska,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,460.3,2050.2000000000003,1062.1775265957447,88.80697674418606,2.3,79.0
116,17,Illinois,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,19.8,2050.2000000000003,120.9,88.80697674418606,2.3,2.5
117,33,New Hampshire,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,2.3,2050.2000000000003,8.8,88.80697674418606,2.3,532.1691384950926
118,55,Wisconsin,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,4925.2,2050.2000000000003,39.8,88.80697674418606,2.3,532.1691384950926
119,37,North Carolina,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,1795.7,285.3,2050.2000000000003,347.0,88.80697674418606,2.3,5637.8
120,45,South Carolina,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,630.7,90.1,2050.2000000000003,25.4,88.80697674418606,2.3,237.4
121,24,Maryland,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,373.6,2050.2000000000003,31.3,88.80697674418606,2.3,70.2
122,50,Vermont,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,43.6,2050.2000000000003,24.7,88.80697674418606,2.3,532.1691384950926
123,29,Missouri,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,395.8,1379.2555892547657,2050.2000000000003,54.7,88.80697674418606,2.3,15.1
124,49,Utah,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,10.8,2050.2000000000003,130.8,88.80697674418606,2.3,532.1691384950926
125,42,Pennsylvania,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,1164.0,2050.2000000000003,291.3,88.80697674418606,2.3,532.1691384950926
126,36,New York,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,1681.2,2050.2000000000003,198.5,88.80697674418606,2.3,532.1691384950926
127,22,Louisiana,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,492.7,1379.2555892547657,2050.2000000000003,1.1,88.80697674418606,2.3,532.1691384950926
128,27,Minnesota,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,4211.6,2050.2000000000003,35.1,88.80697674418606,2.3,532.1691384950926
129,51,Virginia,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,240.6,716.5,2050.2000000000003,138.1,88.80697674418606,2.3,349.4
130,4,Arizona,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,91.9,10050.2,2050.2000000000003,62.1,88.80697674418606,2.3,532.1691384950926
131,13,Georgia,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,10613.3,60.9,2050.2000000000003,11.7,88.80697674418606,8.7,161.7
132,56,Wyoming,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,52.3,2050.2000000000003,1062.1775265957447,88.80697674418606,2.3,532.1691384950926
133,46,South Dakota,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,47.0,2050.2000000000003,1062.1775265957447,88.80697674418606,2.3,532.1691384950926
134,47,Tennessee,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,949.3,26.5,2050.2000000000003,10.1,88.80697674418606,2.3,306.5
135,16,Idaho,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,2203.9,2050.2000000000003,6.2,88.80697674418606,2.3,532.1691384950926
136,18,Indiana,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,113.1,2050.2000000000003,246.7,88.80697674418606,2.3,54.9
137,32,Nevada,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,83.0,2050.2000000000003,0.7,88.80697674418606,2.3,532.1691384950926
138,8,Colorado,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,1163.5,2050.2000000000003,10.8,88.80697674418606,2.3,3183.6
139,28,Mississippi,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2565.8,1379.2555892547657,2050.2000000000003,3.2,88.80697674418606,2.3,532.1691384950926
140,1,Alabama,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2095.5,4607.2,2050.2000000000003,1062.1775265957447,88.80697674418606,2.1,0.0
141,53,Washington,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,10255.2,2050.2000000000003,6065.1,88.80697674418606,2.3,532.1691384950926
142,38,North Dakota,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,951.0,2050.2000000000003,1062.1775265957447,88.80697674418606,2.3,532.1691384950926
143,20,Kansas,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,43.8,1379.2555892547657,2050.2000000000003,1062.1775265957447,88.80697674418606,2.3,112.9
144,41,Oregon,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,1503.8,2050.2000000000003,287.7,88.80697674418606,2.3,532.1691384950926
145,21,Kentucky,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,3.0,2050.2000000000003,22.5,88.80697674418606,2.3,1344.8
146,40,Oklahoma,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,1065.1,0.0,2050.2000000000003,1062.1775265957447,88.80697674418606,2.3,532.1691384950926
147,35,New Mexico,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,66.8,1751.0,2050.2000000000003,4.7,88.80697674418606,2.3,1.1
148,25,Massachusetts,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,14.5,2050.2000000000003,5.1,88.80697674418606,0.3,532.1691384950926
149,39,Ohio,IMIDACLOPRID,1997,,5417.250883392227,1438.0992156862746,2757.0168701442844,346.9,2050.2000000000003,122.8,88.80697674418606,2.3,61.9
150,13,Georgia,IMIDACLOPRID,1998,,5417.250883392227,1438.0992156862746,4438.5,255.8,2050.2000000000003,77.7,88.80697674418606,2.3,487.6
151,40,Oklahoma,IMIDACLOPRID,1998,,5417.250883392227,1438.0992156862746,15.3,104.1,2050.2000000000003,1062.1775265957447,88.80697674418606,2.3,532.1691384950926
152,23,Maine,IMIDACLOPRID,1998,,5417.250883392227,1438.0992156862746,2757.0168701442844,2905.8,2050.2000000000003,9.5,88.80697674418606,2.3,532.1691384950926
153,45,South Carolina,IMIDACLOPRID,1998,,5417.250883392227,1438.0992156862746,972.6,11.5,2050.2000000000003,5.9,88.80697674418606,2.3,728.9
154,38,North Dakota,IMIDACLOPRID,1998,,5417.250883392227,1438.0992156862746,2757.0168701442844,2019.4,2050.2000000000003,1062.1775265957447,88.80697674418606,2.3,532.1691384950926
155,22,Louisiana,IMIDACLOPRID,1998,,5417.250883392227,1438.0992156862746,433.8,1379.2555892547657,2050.2000000000003,1062.1775265957447,88.80697674418606,2.3,532.1691384950926
156,49,Utah,IMIDACLOPRID,1998,,5417.250883392227,1438.0992156862746,2757.0168701442844,49.6,2050.2000000000003,12.0,88.80697674418606,2.3,532.1691384950926
157,19,Iowa,IMIDACLOPRID,1998,,5417.250883392227,1438.0992156862746,2757.0168701442844,318.7,2050.2000000000003,3.7,88.80697674418606,2.3,532.1691384950926
