,State_FIPS_code,State,Compound,Year,Corn,Soybeans,Wheat,Cotton,Vegetables_and_fruit,Rice,Orchards_and_grapes,Alfalfa,Pasture_and_hay,Other_crops
54,8,Colorado,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,29.3,1170.4374999999998,10.3,27.26451612903226,1.5222222222222224,485.505035971223
55,19,Iowa,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,13.7,1170.4374999999998,2.2,27.26451612903226,1.5222222222222224,485.505035971223
56,53,Washington,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,413.4,1170.4374999999998,1789.4,27.26451612903226,1.5222222222222224,485.505035971223
57,44,Rhode Island,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,234.6,1170.4374999999998,2.2,27.26451612903226,1.5222222222222224,485.505035971223
58,4,Arizona,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,109.4,4419.4,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
59,13,Georgia,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,406.1,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
60,20,Kansas,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2.3,1287.412247644684,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
61,55,Wisconsin,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,4254.1,1170.4374999999998,61.5,27.26451612903226,1.5222222222222224,485.505035971223
62,6,California,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,10380.2,16587.5,1170.4374999999998,6034.9,27.26451612903226,0.1,485.505035971223
63,10,Delaware,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,1583.4,1170.4374999999998,0.7,27.26451612903226,1.5222222222222224,485.505035971223
64,37,North Carolina,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,0.3,269.7,1170.4374999999998,3.2,27.26451612903226,1.5222222222222224,111.4
65,23,Maine,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,3216.8,1170.4374999999998,0.1,27.26451612903226,1.5222222222222224,485.505035971223
66,28,Mississippi,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,600.6,1287.412247644684,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
67,41,Oregon,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,0.1,1170.4374999999998,109.3,27.26451612903226,1.5222222222222224,485.505035971223
68,51,Virginia,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,545.6,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
69,27,Minnesota,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,2489.6,1170.4374999999998,16.6,27.26451612903226,0.1,485.505035971223
70,22,Louisiana,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,648.2,1287.412247644684,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
71,30,Montana,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,76.8,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
72,24,Maryland,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,86.3,1170.4374999999998,465.3,27.26451612903226,1.5222222222222224,485.505035971223
73,42,Pennsylvania,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,1576.7,1170.4374999999998,1374.1,27.26451612903226,1.5222222222222224,485.505035971223
74,29,Missouri,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,341.7,1287.412247644684,1170.4374999999998,1.0,27.26451612903226,1.5222222222222224,485.505035971223
75,54,West Virginia,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,1287.412247644684,1170.4374999999998,2.7,27.26451612903226,1.5222222222222224,485.505035971223
76,9,Connecticut,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,23.0,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
77,12,Florida,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,4294.7,1170.4374999999998,7717.3,27.26451612903226,1.5222222222222224,485.505035971223
78,40,Oklahoma,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,0.5,1287.412247644684,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
79,5,Arkansas,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,488.4,1287.412247644684,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
80,36,New York,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,1678.5,1170.4374999999998,117.7,27.26451612903226,1.5222222222222224,485.505035971223
81,48,Texas,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,314.2,2205.3,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
82,21,Kentucky,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,0.1,1170.4374999999998,2.7,27.26451612903226,1.5222222222222224,485.505035971223
83,31,Nebraska,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,2.1,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
84,49,Utah,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,0.0,1170.4374999999998,94.3,27.26451612903226,1.5222222222222224,485.505035971223
85,56,Wyoming,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,0.0,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
86,25,Massachusetts,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,216.5,1170.4374999999998,4.6,27.26451612903226,1.5222222222222224,485.505035971223
87,16,Idaho,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,690.8,1170.4374999999998,88.1,27.26451612903226,1.5222222222222224,485.505035971223
88,17,Illinois,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,20.6,1170.4374999999998,9.5,27.26451612903226,1.5222222222222224,485.505035971223
89,18,Indiana,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,509.0,1170.4374999999998,45.7,27.26451612903226,1.5222222222222224,485.505035971223
90,39,Ohio,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,504.6,1170.4374999999998,62.6,27.26451612903226,1.5222222222222224,485.505035971223
91,46,South Dakota,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,0.4,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
92,26,Michigan,IMIDACLOPRID,1996,151.2,5304.7525587828495,1191.837254901961,2767.763567839196,3621.7,1170.4374999999998,586.5,27.26451612903226,5.4,485.505035971223
93,47,Tennessee,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,225.9,1287.412247644684,1170.4374999999998,1.8,27.26451612903226,1.5222222222222224,485.505035971223
94,50,Vermont,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,1287.412247644684,1170.4374999999998,503.3,27.26451612903226,1.5222222222222224,485.505035971223
95,34,New Jersey,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,221.1,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
96,32,Nevada,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,1287.412247644684,1170.4374999999998,0.5,27.26451612903226,1.5222222222222224,485.505035971223
97,35,New Mexico,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,17.6,1423.7,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
98,33,New Hampshire,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,0.8,1170.4374999999998,14.3,27.26451612903226,1.5222222222222224,485.505035971223
99,45,South Carolina,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,2767.763567839196,8.2,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
100,1,Alabama,IMIDACLOPRID,1996,,5304.7525587828495,1191.837254901961,93.0,19.3,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
101,5,Arkansas,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2346.1,1287.412247644684,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
102,46,South Dakota,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,58.1,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
103,32,Nevada,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,1.7,1170.4374999999998,0.7,27.26451612903226,1.5222222222222224,485.505035971223
104,10,Delaware,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,1629.3,1170.4374999999998,0.0,27.26451612903226,1.5222222222222224,485.505035971223
105,12,Florida,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,7262.6,1170.4374999999998,1179.0,27.26451612903226,1.5222222222222224,485.505035971223
106,38,North Dakota,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,773.2,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
107,30,Montana,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,85.4,1170.4374999999998,2.9,27.26451612903226,1.5222222222222224,485.505035971223
108,25,Massachusetts,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,6.6,1170.4374999999998,4.8,27.26451612903226,1.5222222222222224,485.505035971223
109,17,Illinois,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,19.8,1170.4374999999998,55.7,27.26451612903226,1.5222222222222224,2.5
110,20,Kansas,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,18.9,1287.412247644684,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,22.4
111,42,Pennsylvania,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,1117.9,1170.4374999999998,245.5,27.26451612903226,1.5222222222222224,485.505035971223
112,36,New York,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,1627.1,1170.4374999999998,189.6,27.26451612903226,1.5222222222222224,485.505035971223
113,37,North Carolina,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,241.6,1170.4374999999998,37.6,27.26451612903226,1.5222222222222224,4690.9
114,54,West Virginia,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,0.1,1170.4374999999998,2.8,27.26451612903226,1.5222222222222224,58.4
115,31,Nebraska,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,416.8,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
116,1,Alabama,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,4589.2,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,0.0
117,16,Idaho,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,1514.3,1170.4374999999998,6.2,27.26451612903226,1.5222222222222224,485.505035971223
118,47,Tennessee,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,949.3,17.2,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,216.4
119,48,Texas,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,732.5,2318.5,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,2.1
120,55,Wisconsin,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,3753.8,1170.4374999999998,8.2,27.26451612903226,1.5222222222222224,485.505035971223
121,28,Mississippi,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2203.3,1287.412247644684,1170.4374999999998,0.9,27.26451612903226,1.5222222222222224,485.505035971223
122,29,Missouri,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,395.0,1287.412247644684,1170.4374999999998,9.8,27.26451612903226,1.5222222222222224,485.505035971223
123,56,Wyoming,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,52.3,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
124,33,New Hampshire,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,2.3,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
125,45,South Carolina,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,85.4,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,217.0
126,49,Utah,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,0.1,1170.4374999999998,123.9,27.26451612903226,1.5222222222222224,485.505035971223
127,53,Washington,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,1237.4,1170.4374999999998,6060.7,27.26451612903226,1.5222222222222224,485.505035971223
128,27,Minnesota,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,3817.9,1170.4374999999998,4.7,27.26451612903226,1.5222222222222224,485.505035971223
129,39,Ohio,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,332.4,1170.4374999999998,70.3,27.26451612903226,1.5222222222222224,6.8
130,26,Michigan,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,2578.8,1170.4374999999998,649.6,27.26451612903226,1.5222222222222224,485.505035971223
131,51,Virginia,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,561.6,1170.4374999999998,95.5,27.26451612903226,1.5222222222222224,275.3
132,4,Arizona,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,91.9,7418.7,1170.4374999999998,59.6,27.26451612903226,1.5222222222222224,485.505035971223
133,22,Louisiana,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,266.7,1287.412247644684,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
134,23,Maine,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,2377.1,1170.4374999999998,0.1,27.26451612903226,1.5222222222222224,14.5
135,44,Rhode Island,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,26.8,1170.4374999999998,1076.0229729729729,27.26451612903226,0.0,485.505035971223
136,13,Georgia,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,3967.9,5.8,1170.4374999999998,1076.0229729729729,27.26451612903226,3.9,0.0
137,35,New Mexico,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,39.0,1236.9,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
138,40,Oklahoma,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,892.8,1287.412247644684,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
139,34,New Jersey,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,135.2,1170.4374999999998,0.1,27.26451612903226,1.5222222222222224,485.505035971223
140,18,Indiana,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,57.0,1170.4374999999998,158.5,27.26451612903226,1.5222222222222224,4.5
141,19,Iowa,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,35.9,1170.4374999999998,6.6,27.26451612903226,1.5222222222222224,485.505035971223
142,24,Maryland,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,155.7,1170.4374999999998,30.2,27.26451612903226,1.5222222222222224,70.2
143,21,Kentucky,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,0.0,1170.4374999999998,2.0,27.26451612903226,1.5222222222222224,1104.3
144,8,Colorado,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,239.6,1170.4374999999998,10.8,27.26451612903226,1.5222222222222224,772.6
145,41,Oregon,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,5.7,1170.4374999999998,237.5,27.26451612903226,1.5222222222222224,485.505035971223
146,9,Connecticut,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,5.1,1170.4374999999998,1076.0229729729729,27.26451612903226,1.5222222222222224,485.505035971223
147,6,California,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,14385.4,18821.1,1170.4374999999998,43513.1,27.26451612903226,1.5222222222222224,485.505035971223
148,50,Vermont,IMIDACLOPRID,1997,,5304.7525587828495,1191.837254901961,2767.763567839196,43.6,1170.4374999999998,24.7,27.26451612903226,1.5222222222222224,485.505035971223
149,51,Virginia,IMIDACLOPRID,1998,,5304.7525587828495,1191.837254901961,2767.763567839196,1298.3,1170.4374999999998,5.4,27.26451612903226,1.5222222222222224,925.2
